idx	sentiment_bert_raw	negative_word	positive_word	product_avg_rating	product_std_rating	rating_diff	review_rating	question	links	word_count	product_name_mention	num_mentioned_brand	brand_mention	is_spam
6014	positive	3	1	3.5	1.118033988749895	-1.5	2	no	no	39	yes	3	yes	0.0
14050	positive	3	2	4.39	0.6641414050660638	-0.3899999999999997	4	no	no	32	yes	2	no	0.0
6402	positive	2	5	4.12	1.0731488267988851	0.8799999999999999	5	yes	no	50	no	6	no	0.0
7099	positive	3	6	4.45	0.6435578192102607	-0.4500000000000002	4	no	no	25	yes	0	no	0.0
720	positive	3	3	4.0	0.0	0.0	4	no	no	32	yes	2	no	0.0
12796	positive	3	3	4.1	1.1357816691600549	0.9000000000000004	5	no	no	48	yes	3	no	0.0
6554	positive	2	2	3.5	0.7637626158259734	0.5	4	no	no	32	no	0	no	0.0
1188	positive	2	4	3.71	1.0473484499010843	0.29000000000000004	4	no	no	31	no	2	yes	0.0
14432	positive	1	0	3.3	1.0202645912902468	0.7000000000000002	4	no	no	27	yes	0	no	0.0
7862	negative	1	0	3.57	1.1065666703449764	-1.5699999999999998	2	no	no	30	no	0	no	0.0
143	positive	2	4	4.18	1.0809232450680275	-0.17999999999999972	4	no	no	36	no	2	no	0.0
7119	positive	3	4	4.45	0.6435578192102607	0.5499999999999998	5	no	no	26	yes	0	no	0.0
4316	positive	3	2	4.14	1.0312295868207546	0.8600000000000003	5	no	no	31	no	0	no	0.0
10636	negative	3	6	3.98	1.108482132868586	0.020000000000000014	4	no	no	80	yes	11	yes	0.0
11448	positive	3	4	3.31	0.8542809364414887	-0.31000000000000005	3	yes	no	32	yes	2	yes	0.0
6142	negative	6	4	4.12	1.0731488267988851	-2.12	2	no	no	49	no	0	no	0.0
14291	positive	7	8	3.58	1.0897247358851685	1.42	5	no	no	53	yes	3	no	0.0
93	positive	2	5	4.27	0.8271134125762523	0.7300000000000004	5	no	no	35	yes	0	no	0.0
6301	negative	2	2	4.12	1.0731488267988851	0.8799999999999999	5	no	no	43	no	0	no	0.0
11118	negative	4	3	2.62	1.3169567191065925	0.3799999999999999	3	no	no	27	no	1	yes	0.0
8183	positive	3	4	3.5	1.5	1.5	5	no	no	32	yes	0	no	0.0
8902	positive	2	3	4.5	0.7071067811865476	0.5	5	no	no	31	yes	6	no	0.0
6379	positive	8	11	4.12	1.0731488267988851	0.8799999999999999	5	no	no	152	yes	5	no	0.0
5796	positive	5	4	3.53	1.0165867762208407	0.4700000000000002	4	no	no	26	no	0	no	0.0
4527	positive	2	2	4.23	0.8034647195462633	-0.23000000000000045	4	no	no	28	yes	2	no	0.0
6261	positive	7	2	4.12	1.0731488267988851	-0.1200000000000001	4	no	no	53	no	1	no	0.0
9025	positive	3	4	2.92	1.0714144828603172	1.08	4	no	no	28	yes	1	yes	0.0
14975	negative	5	5	3.71	0.924484332088336	0.29000000000000004	4	no	no	27	no	0	no	0.0
6061	positive	3	5	4.12	1.0731488267988851	-2.12	2	no	no	45	yes	0	no	0.0
3442	positive	5	6	4.5	0.5	-0.5	4	no	no	83	yes	21	yes	0.0
834	positive	6	3	3.66	1.2200565815910904	1.34	5	no	no	55	yes	1	no	0.0
12404	positive	0	5	3.0	0.0	0.0	3	no	no	28	yes	1	no	0.0
10179	positive	2	1	3.5	0.5	0.5	4	no	no	23	no	0	no	0.0
9043	positive	5	3	2.58	1.044143996961402	0.4199999999999999	3	no	no	26	yes	1	no	0.0
5199	positive	5	2	3.84	0.9264833541603142	0.16000000000000014	4	no	no	26	no	0	no	0.0
3014	negative	5	2	4.2	0.7483314773547882	-0.20000000000000015	4	no	no	35	no	3	no	0.0
13347	positive	2	5	3.0	0.0	0.0	3	no	no	33	no	2	no	0.0
6374	positive	8	6	4.12	1.0731488267988851	0.8799999999999999	5	no	no	95	no	1	yes	0.0
3731	positive	4	8	5.0	0.0	0.0	5	yes	no	59	yes	1	no	0.0
11721	positive	1	2	3.35	0.9922796563656326	1.65	5	no	no	43	no	2	no	0.0
9908	negative	2	0	2.65	0.8817596044274201	-0.6499999999999999	2	no	no	23	no	0	no	0.0
4482	negative	7	0	2.21	1.0947936459577616	-1.21	1	no	no	34	yes	3	yes	0.0
3086	positive	6	6	4.5	0.8660254037844386	0.5	5	no	no	76	no	14	no	0.0
12274	positive	4	4	3.58	0.8886592908251625	-0.5800000000000001	3	no	no	32	no	2	yes	0.0
10291	negative	9	5	3.96	0.8229799015573509	-1.96	2	no	no	31	yes	0	no	0.0
11815	positive	5	6	5.0	0.0	0.0	5	no	no	105	yes	3	no	0.0
5315	positive	1	0	4.21	1.039998664529057	-0.21	4	no	no	33	no	7	no	0.0
10266	negative	7	4	4.45	0.7820295697311477	-1.4500000000000002	3	no	no	81	yes	5	yes	0.0
874	negative	7	9	3.66	1.2200565815910904	1.34	5	no	no	137	yes	8	yes	0.0
13042	positive	2	2	3.26	1.1449144324013605	0.7400000000000002	4	no	no	34	yes	1	no	0.0
2098	positive	4	4	3.6	1.019803902718557	0.3999999999999999	4	no	no	28	yes	0	no	0.0
3805	positive	3	2	4.42	0.6400954789890507	0.5800000000000001	5	yes	no	31	no	0	no	0.0
9229	positive	4	4	3.82	0.8474150369789052	-0.8199999999999998	3	no	no	33	no	0	no	0.0
2734	positive	6	4	3.34	0.9509994742374992	-1.34	2	no	no	28	no	1	no	0.0
6033	positive	0	2	4.0	1.0690449676496976	-2.0	2	no	no	27	yes	7	yes	0.0
11363	positive	3	5	3.32	1.1968282914368602	-0.31999999999999984	3	no	no	26	no	0	no	0.0
13454	positive	4	5	3.9	0.9379864573139146	1.1	5	no	no	26	no	3	no	0.0
11093	negative	4	8	3.43	0.9035079029052512	-0.43000000000000016	3	no	no	48	yes	0	no	0.0
3019	positive	2	10	4.2	0.7483314773547882	0.7999999999999998	5	no	no	39	yes	5	no	0.0
6874	positive	0	1	3.59	1.1079414331998385	-0.5899999999999999	3	no	no	26	no	12	no	0.0
12782	positive	1	2	4.1	1.1357816691600549	0.9000000000000004	5	no	no	30	no	0	no	0.0
3233	positive	9	12	3.14	1.1866605518454392	0.8599999999999999	4	no	no	74	yes	4	yes	0.0
10454	positive	3	2	3.43	0.7284313590846836	0.5699999999999998	4	no	no	33	yes	3	no	0.0
7058	positive	5	3	3.95	0.9205976319760985	1.0499999999999998	5	no	no	43	no	0	no	0.0
9199	negative	5	3	3.34	1.1529829998138268	-1.34	2	no	no	22	yes	0	no	0.0
3724	positive	2	4	4.33	0.4714045207910317	-0.3300000000000001	4	no	no	62	yes	0	no	0.0
5868	negative	2	1	3.34	0.8742104859262632	-1.34	2	no	no	32	yes	0	no	0.0
4581	positive	3	2	4.23	0.8034647195462633	-0.23000000000000045	4	no	no	35	no	1	no	0.0
9236	positive	6	4	3.82	0.8474150369789052	-0.8199999999999998	3	no	no	26	no	0	no	0.0
3996	negative	1	0	3.96	1.1558952158392213	0.040000000000000036	4	no	no	36	no	3	no	0.0
10031	negative	2	0	3.35	0.9977785977748344	0.6499999999999999	4	no	no	33	yes	1	yes	0.0
9916	negative	0	1	2.65	0.8817596044274201	0.3500000000000001	3	no	no	29	no	0	no	0.0
14480	positive	4	5	4.42	0.759202798262025	0.5800000000000001	5	no	no	47	yes	4	no	0.0
11961	positive	2	1	5.0	0.0	0.0	5	no	no	33	no	1	no	0.0
1926	positive	2	3	4.58	0.5907880084379908	-0.5800000000000001	4	no	no	31	no	12	yes	0.0
10393	positive	1	0	2.67	0.9428090415820634	-0.6699999999999999	2	no	no	48	no	1	no	0.0
10080	positive	7	6	4.41	1.0323487514578968	-0.41000000000000014	4	no	no	64	no	1	yes	0.0
11035	positive	2	3	4.28	0.8252283867870568	0.7199999999999998	5	no	no	24	yes	2	yes	0.0
11007	positive	6	1	3.71	1.1605769149479943	1.29	5	no	no	31	no	0	no	0.0
14544	negative	5	3	3.78	1.0302226244619417	-1.7799999999999998	2	no	no	91	no	3	yes	0.0
6760	positive	2	5	4.39	0.8456248044307639	-0.3899999999999997	4	no	no	37	yes	2	no	0.0
14484	negative	6	4	3.0	0.0	0.0	3	no	no	35	no	6	no	0.0
12965	positive	5	1	3.26	1.1449144324013605	-0.2599999999999998	3	no	no	29	no	4	no	0.0
6569	positive	3	1	3.12	0.7806247497997998	0.8799999999999999	4	no	no	25	yes	3	no	0.0
6544	positive	7	7	4.6	0.7671775221329885	0.4000000000000004	5	no	no	62	yes	2	no	0.0
6010	positive	1	5	3.5	1.118033988749895	-1.5	2	no	no	40	yes	9	no	1.0
3239	positive	3	2	3.14	1.1866605518454392	0.8599999999999999	4	no	no	43	yes	3	no	0.0
13251	positive	7	2	4.12	1.0532687216470449	-0.1200000000000001	4	no	no	25	yes	2	no	0.0
14088	negative	2	3	4.39	0.6641414050660638	-0.3899999999999997	4	no	no	26	yes	3	no	0.0
4998	positive	0	2	3.57	1.1956998857302172	-0.5699999999999998	3	no	no	33	no	0	no	0.0
5997	positive	3	1	3.38	0.9921567416492216	1.62	5	no	no	34	yes	1	yes	0.0
13743	positive	1	2	4.0	1.137592917989042	1.0	5	no	no	25	yes	1	no	0.0
9711	positive	5	4	3.6	0.6633249580710799	0.3999999999999999	4	no	no	37	no	0	no	0.0
11252	negative	4	2	3.08	1.440968038815882	-0.08000000000000007	3	no	no	27	no	1	no	0.0
5693	positive	2	5	3.91	0.8625361098289438	0.08999999999999986	4	no	no	49	no	1	no	0.0
11279	positive	5	3	3.71	0.9005915819220351	0.29000000000000004	4	no	no	53	yes	3	yes	0.0
3315	positive	3	2	3.5	0.5	0.5	4	no	no	42	no	9	no	0.0
6948	positive	8	6	3.33	1.2472191289246473	1.67	5	no	no	49	yes	2	no	0.0
10108	negative	4	1	4.23	0.8356716504931926	-0.23000000000000045	4	no	no	24	yes	0	no	0.0
11799	positive	1	4	4.4	0.7999999999999999	0.5999999999999996	5	no	no	29	no	0	no	0.0
11438	positive	2	4	3.31	0.8542809364414887	-0.31000000000000005	3	no	no	34	no	0	no	0.0
6757	positive	3	1	4.39	0.8456248044307639	0.6100000000000003	5	no	no	51	no	0	no	0.0
4929	negative	2	0	3.23	1.024358172073753	-0.23	3	no	no	32	no	0	no	0.0
8768	positive	0	2	4.12	0.33071891388307384	-0.1200000000000001	4	no	no	33	no	0	no	0.0
10314	positive	5	5	3.96	0.8229799015573509	0.040000000000000036	4	no	no	32	yes	3	yes	0.0
9970	negative	3	3	3.71	0.9828460685976329	1.29	5	no	no	30	no	0	no	0.0
10119	positive	6	6	4.23	0.8356716504931926	-1.2300000000000004	3	no	no	37	yes	0	no	0.0
2965	positive	2	2	3.97	0.7951240294584375	0.029999999999999805	4	no	no	28	yes	1	yes	0.0
6396	positive	1	4	4.12	1.0731488267988851	-0.1200000000000001	4	yes	no	39	no	10	no	0.0
6063	positive	3	3	4.12	1.0731488267988851	0.8799999999999999	5	no	no	107	yes	4	yes	0.0
5711	positive	1	3	3.91	0.8625361098289438	0.08999999999999986	4	no	no	57	yes	10	yes	0.0
3478	positive	6	9	5.0	0.0	0.0	5	no	no	77	yes	6	yes	0.0
14303	positive	3	6	3.58	1.0897247358851685	0.4199999999999999	4	no	no	45	yes	0	no	0.0
62	positive	1	3	3.67	1.563471919941143	-0.6699999999999999	3	no	no	32	no	3	no	0.0
6377	positive	10	14	4.12	1.0731488267988851	0.8799999999999999	5	yes	no	119	yes	1	yes	0.0
7210	negative	4	2	4.12	0.8912792481735744	-1.12	3	no	no	28	no	0	no	0.0
1538	positive	1	2	4.61	0.5905636562630361	0.3899999999999997	5	no	no	27	no	1	no	0.0
10164	positive	3	5	4.23	0.8356716504931926	0.7699999999999996	5	no	no	41	yes	4	yes	0.0
11194	positive	3	5	3.27	0.8624393618641035	-0.27	3	no	no	34	yes	0	no	0.0
6162	positive	2	4	4.12	1.0731488267988851	-0.1200000000000001	4	no	no	31	no	0	no	0.0
6161	positive	4	2	4.12	1.0731488267988851	-0.1200000000000001	4	no	no	37	yes	0	no	0.0
11305	positive	2	4	3.71	0.9005915819220351	-0.71	3	no	no	34	yes	0	no	0.0
9413	positive	2	1	2.8	1.3266499161421599	1.2000000000000002	4	no	no	33	no	0	no	0.0
4442	positive	3	4	3.75	1.0103629710818451	-0.75	3	no	no	29	no	1	no	0.0
12441	positive	4	4	3.25	0.4330127018922193	-0.25	3	no	no	29	no	0	no	0.0
6348	positive	3	5	4.12	1.0731488267988851	0.8799999999999999	5	no	no	47	no	3	no	0.0
2651	negative	0	2	2.79	0.9003075214714099	-0.79	2	no	no	30	yes	0	no	0.0
10392	negative	2	1	2.67	0.9428090415820634	-0.6699999999999999	2	no	no	65	no	5	no	0.0
5928	negative	5	5	3.0	1.0	-1.0	2	no	no	37	no	1	no	0.0
12102	positive	2	4	3.29	0.4517539514526257	0.71	4	no	no	26	yes	3	no	0.0
4840	positive	1	3	4.26	0.739985036788772	0.7400000000000002	5	no	no	38	yes	2	no	0.0
6317	negative	2	6	4.12	1.0731488267988851	0.8799999999999999	5	no	no	90	yes	6	no	0.0
8256	positive	4	3	4.1	1.0178027788184925	-1.0999999999999996	3	no	no	26	no	0	no	0.0
4972	positive	0	3	4.5	0.5	0.5	5	no	no	32	no	0	no	0.0
4739	positive	2	4	3.66	1.1061189758568812	0.33999999999999986	4	yes	no	26	no	2	no	0.0
1839	positive	1	2	3.51	1.0360082764094731	0.4900000000000002	4	no	no	25	no	0	no	0.0
1258	positive	2	4	4.0	0.6030226891555273	1.0	5	no	no	34	no	2	no	0.0
10862	positive	3	7	3.69	1.2126844346247996	0.31000000000000005	4	no	no	34	yes	2	no	0.0
4961	negative	2	5	3.12	1.0124958908529371	-1.12	2	no	no	40	yes	1	no	0.0
11306	positive	4	4	3.71	0.9005915819220351	0.29000000000000004	4	no	no	52	yes	3	yes	0.0
554	negative	2	4	4.35	0.6720942215163227	-0.34999999999999964	4	no	no	35	yes	1	no	0.0
6319	positive	5	3	4.12	1.0731488267988851	-0.1200000000000001	4	no	no	45	no	0	no	0.0
10502	negative	3	2	2.93	0.9977753031397176	-0.9300000000000002	2	no	no	32	no	0	no	0.0
1105	positive	1	4	4.2	0.9797958971132712	0.7999999999999998	5	no	no	29	no	0	no	0.0
10123	positive	4	7	4.23	0.8356716504931926	0.7699999999999996	5	no	no	78	yes	14	no	0.0
8683	positive	2	5	4.0	0.7669649888473704	0.0	4	no	no	27	no	0	no	0.0
6413	positive	6	4	4.12	1.0731488267988851	-0.1200000000000001	4	no	no	120	no	0	no	0.0
6015	positive	3	2	3.5	1.118033988749895	-1.5	2	no	no	49	yes	1	no	1.0
1369	positive	1	3	5.0	0.0	0.0	5	no	no	25	no	0	no	0.0
11326	positive	8	5	3.71	0.9005915819220351	0.29000000000000004	4	no	no	62	yes	2	no	0.0
13218	negative	4	6	4.53	0.4991341984846218	-0.5300000000000002	4	yes	no	60	yes	3	no	1.0
9979	negative	6	0	3.15	1.2307692307692306	-1.15	2	no	no	28	no	0	no	0.0
10074	positive	1	3	4.41	1.0323487514578968	0.5899999999999999	5	no	no	35	yes	10	no	0.0
13944	positive	0	2	4.36	0.8151917987487842	0.6399999999999997	5	no	no	25	no	3	yes	0.0
9226	negative	7	6	3.82	0.8474150369789052	0.18000000000000016	4	no	no	65	yes	0	no	0.0
13425	negative	4	6	3.9	0.9379864573139146	-2.9	1	no	no	56	no	4	no	0.0
7551	negative	6	5	4.0	1.0690449676496976	0.0	4	no	no	37	yes	2	yes	0.0
11067	positive	3	10	4.1	0.8306623862918074	-0.09999999999999963	4	no	no	91	yes	8	yes	0.0
6523	positive	5	8	4.6	0.7671775221329885	0.4000000000000004	5	no	no	56	yes	0	no	0.0
9172	positive	1	4	4.56	0.4969039949999533	-0.5599999999999996	4	no	no	25	yes	1	yes	0.0
6143	positive	5	4	4.12	1.0731488267988851	-1.12	3	no	no	72	no	0	no	0.0
5740	positive	2	1	3.91	0.8625361098289438	1.09	5	no	no	32	no	4	no	0.0
14164	positive	7	1	3.36	0.8316551148834284	-0.3599999999999999	3	no	no	23	no	0	no	0.0
14556	positive	5	6	3.78	1.0302226244619417	1.2200000000000002	5	no	no	49	yes	2	no	0.0
9194	positive	5	2	3.34	1.1529829998138268	-1.34	2	no	no	31	no	0	no	0.0
3188	positive	5	4	3.14	1.1866605518454392	-0.14000000000000012	3	no	no	34	yes	0	no	0.0
6520	positive	1	7	4.6	0.7671775221329885	0.4000000000000004	5	no	no	38	no	11	no	0.0
12304	positive	6	5	4.0	0.8164965809277259	0.0	4	no	no	55	yes	2	no	0.0
11480	positive	4	5	3.05	1.1741740958036146	-0.049999999999999815	3	no	no	32	yes	3	no	0.0
14921	positive	1	3	3.18	0.9359663764533636	0.8199999999999998	4	no	no	29	yes	1	yes	0.0
10633	positive	2	5	3.98	1.108482132868586	1.02	5	yes	no	65	yes	7	no	0.0
3306	positive	3	6	3.85	1.1665962221617772	1.15	5	no	no	19	no	1	no	0.0
6930	positive	3	2	4.33	0.4714045207910317	-0.3300000000000001	4	no	no	39	yes	9	no	0.0
6177	positive	1	4	4.12	1.0731488267988851	-0.1200000000000001	4	no	no	33	no	5	no	0.0
5724	positive	1	2	3.91	0.8625361098289438	-0.91	3	no	no	31	yes	0	no	0.0
564	positive	3	7	4.35	0.6720942215163227	-0.34999999999999964	4	no	no	32	no	3	no	0.0
3226	positive	6	2	3.14	1.1866605518454392	-1.14	2	no	no	26	no	0	no	0.0
7080	positive	0	4	4.45	0.6435578192102607	0.5499999999999998	5	no	no	40	no	1	no	0.0
2262	positive	1	6	3.61	0.8167569018592338	0.3900000000000001	4	no	no	33	yes	1	no	0.0
11436	positive	2	2	3.31	0.8542809364414887	-0.31000000000000005	3	no	no	25	no	1	yes	0.0
11616	positive	1	5	3.43	0.8865524036138771	-0.43000000000000016	3	no	no	34	no	6	no	0.0
10628	positive	7	3	3.98	1.108482132868586	0.020000000000000014	4	no	no	38	no	6	no	0.0
2054	positive	2	1	4.0	1.0718844015157447	1.0	5	no	no	30	no	3	no	0.0
6002	positive	1	1	3.38	0.9921567416492216	1.62	5	no	no	38	yes	1	no	0.0
9086	positive	19	11	5.0	0.0	0.0	5	no	no	112	yes	6	no	0.0
7626	negative	5	2	3.52	1.1489021695511612	-1.52	2	no	no	32	yes	0	no	0.0
10339	positive	3	3	3.5	1.284523257866513	-0.5	3	no	no	27	no	0	no	0.0
994	positive	1	0	5.0	0.0	0.0	5	no	no	42	no	2	no	0.0
2723	negative	5	2	3.34	0.9509994742374992	-0.33999999999999986	3	no	no	31	no	0	no	0.0
5659	positive	2	4	3.88	0.33071891388307384	0.1200000000000001	4	no	no	27	no	0	no	0.0
3088	negative	3	0	4.5	0.8660254037844386	0.5	5	no	no	42	no	1	yes	0.0
9840	positive	5	2	3.66	0.9568577190008004	0.33999999999999986	4	no	no	31	yes	0	no	0.0
6094	positive	4	8	4.12	1.0731488267988851	-2.12	2	no	no	30	no	9	no	1.0
4147	positive	5	4	4.48	0.5800723506141885	0.5199999999999996	5	no	no	61	no	2	yes	0.0
8726	positive	1	2	4.0	0.7385489458759964	0.0	4	no	no	26	yes	0	no	0.0
8372	negative	2	1	3.36	1.1029737733588665	1.64	5	no	no	52	yes	4	no	0.0
8910	positive	1	4	3.45	0.9733961166965892	1.5499999999999998	5	no	no	27	no	0	no	0.0
10400	positive	1	4	2.79	0.9003075214714099	0.21	3	no	no	30	no	0	no	0.0
6209	positive	4	9	4.12	1.0731488267988851	0.8799999999999999	5	no	no	73	no	4	no	0.0
3064	positive	8	8	3.65	1.4126436670928428	0.3500000000000001	4	no	no	57	yes	1	no	0.0
9483	positive	3	2	4.71	0.5890150893739516	0.29000000000000004	5	yes	no	48	yes	2	no	0.0
4008	positive	4	4	3.96	1.1558952158392213	-2.96	1	no	no	35	no	4	no	0.0
4542	positive	1	1	4.23	0.8034647195462633	-0.23000000000000045	4	no	no	36	no	0	no	0.0
2309	positive	2	0	5.0	0.0	0.0	5	no	no	31	no	1	yes	0.0
11796	positive	5	2	4.0	0.7385489458759964	1.0	5	no	no	37	yes	2	no	0.0
6593	positive	0	5	3.75	0.4330127018922193	0.25	4	no	no	51	yes	0	no	0.0
3174	positive	4	3	3.14	1.1866605518454392	-1.14	2	no	no	36	no	1	yes	0.0
6968	positive	0	3	4.24	0.9716646702463552	0.7599999999999998	5	yes	no	34	no	5	no	0.0
10936	negative	0	3	2.52	1.1978490095404617	-0.52	2	no	no	27	no	0	no	0.0
7076	positive	1	3	4.45	0.6435578192102607	-0.4500000000000002	4	no	no	33	yes	2	yes	0.0
14749	positive	6	6	3.47	0.8055363982396382	0.5299999999999998	4	no	no	55	yes	4	yes	0.0
14967	positive	2	1	3.71	0.924484332088336	1.29	5	no	no	31	yes	2	no	0.0
6614	positive	1	1	5.0	0.0	0.0	5	no	no	31	yes	0	no	0.0
11690	negative	5	2	3.35	0.9922796563656326	-0.3500000000000001	3	no	no	24	yes	0	no	0.0
8294	positive	4	3	4.1	1.0178027788184925	0.9000000000000004	5	yes	no	35	no	1	no	0.0
3248	positive	3	4	3.14	1.1866605518454392	1.86	5	no	no	83	no	0	no	0.0
1208	positive	3	3	3.71	1.0473484499010843	1.29	5	no	no	34	yes	4	yes	0.0
12603	negative	3	3	2.33	0.9428090415820634	0.6699999999999999	3	no	no	29	yes	2	no	0.0
6909	positive	2	3	3.59	1.1079414331998385	0.41000000000000014	4	no	no	25	no	3	no	0.0
10730	positive	18	9	4.56	0.7490129559381904	-0.5599999999999996	4	no	no	101	yes	10	yes	0.0
13876	negative	7	4	4.36	0.8151917987487842	-1.3600000000000003	3	no	no	25	no	0	no	0.0
13134	positive	3	4	4.0	1.0	-1.0	3	no	no	26	yes	2	no	0.0
2746	positive	2	3	3.34	0.9509994742374992	-0.33999999999999986	3	no	no	31	yes	1	yes	0.0
14112	negative	4	1	4.43	0.7284313590846835	-0.4299999999999997	4	no	no	25	no	0	no	0.0
4747	positive	0	11	3.66	1.1061189758568812	1.34	5	no	no	53	no	4	no	0.0
6953	positive	2	5	2.83	1.2133516482134197	1.17	4	no	no	35	no	3	no	0.0
12676	positive	10	3	3.0	1.270977818604485	0.0	3	no	no	28	no	0	no	0.0
7274	positive	3	4	4.67	0.4714045207910317	0.3300000000000001	5	no	no	44	yes	7	yes	0.0
8915	positive	3	5	3.45	0.9733961166965892	-0.4500000000000002	3	no	no	29	yes	3	yes	0.0
8187	positive	6	6	3.43	0.9035079029052512	0.5699999999999998	4	no	no	32	no	0	no	0.0
6731	positive	6	6	4.39	0.8456248044307639	-0.3899999999999997	4	no	no	61	yes	4	yes	0.0
11654	positive	5	3	5.0	0.0	0.0	5	no	no	31	yes	1	yes	0.0
12702	positive	2	4	3.69	0.9910845174403944	0.31000000000000005	4	no	no	26	yes	0	no	0.0
11682	positive	2	4	3.35	0.9922796563656326	-0.3500000000000001	3	no	no	74	yes	1	no	0.0
3171	negative	2	1	3.14	1.1866605518454392	-1.14	2	no	no	29	no	0	no	0.0
13204	positive	5	6	4.0	0.8164965809277259	-1.0	3	no	no	27	yes	0	no	0.0
10435	positive	3	5	5.0	0.0	0.0	5	no	no	27	yes	3	no	0.0
4602	negative	3	4	4.23	0.8034647195462633	-0.23000000000000045	4	no	no	32	no	5	no	0.0
14306	positive	4	2	3.58	1.0897247358851685	1.42	5	yes	no	36	yes	1	no	0.0
13745	positive	1	2	4.0	1.137592917989042	-1.0	3	no	no	36	yes	2	no	0.0
1731	positive	8	4	3.2	0.9797958971132712	-1.2000000000000002	2	no	no	37	no	1	no	1.0
14555	positive	4	2	3.78	1.0302226244619417	0.2200000000000002	4	no	no	42	yes	0	no	0.0
10259	positive	0	3	3.82	0.9226110083151836	1.1800000000000002	5	no	no	31	no	1	yes	0.0
6325	positive	2	1	4.12	1.0731488267988851	-0.1200000000000001	4	no	no	55	no	0	no	0.0
6203	positive	7	5	4.12	1.0731488267988851	0.8799999999999999	5	no	no	85	yes	9	no	0.0
10533	positive	9	6	3.3	1.1	-0.2999999999999998	3	no	no	45	no	1	no	0.0
2739	negative	4	2	3.34	0.9509994742374992	-1.34	2	no	no	30	no	2	no	0.0
3583	positive	11	9	5.0	0.0	0.0	5	no	no	112	no	10	no	0.0
5815	negative	6	0	3.53	1.0165867762208407	-0.5299999999999998	3	no	no	22	yes	0	no	0.0
8374	positive	4	3	4.17	0.37267799624996495	-0.16999999999999993	4	no	no	44	no	0	no	0.0
4698	negative	4	2	3.66	1.1061189758568812	-0.6600000000000001	3	no	no	34	no	0	no	0.0
7113	positive	4	1	4.45	0.6435578192102607	0.5499999999999998	5	no	no	30	yes	3	no	0.0
8906	positive	3	2	3.45	0.9733961166965892	-1.4500000000000002	2	no	no	26	no	0	no	1.0
6532	positive	3	1	4.6	0.7671775221329885	0.4000000000000004	5	no	no	30	yes	0	no	0.0
13217	positive	7	4	4.53	0.4991341984846218	-0.5300000000000002	4	no	no	40	yes	0	no	0.0
14301	positive	2	4	3.58	1.0897247358851685	-0.5800000000000001	3	no	no	31	no	0	no	0.0
1814	positive	3	4	3.51	1.0360082764094731	-1.5099999999999998	2	no	no	26	no	0	no	0.0
529	positive	6	4	4.35	0.6720942215163227	-0.34999999999999964	4	no	no	27	yes	0	no	0.0
12125	negative	4	3	3.89	0.8748897637790901	-0.8900000000000001	3	no	no	35	no	3	yes	0.0
11708	positive	10	9	3.35	0.9922796563656326	1.65	5	yes	no	157	no	5	yes	0.0
14798	negative	2	2	3.67	1.1613177876151803	-0.6699999999999999	3	no	no	27	no	0	no	0.0
13224	positive	3	5	4.53	0.4991341984846218	0.4699999999999998	5	no	no	28	yes	0	no	0.0
5549	negative	1	2	3.44	0.9255540977271896	-0.44	3	no	no	25	yes	0	no	0.0
11561	negative	4	4	3.09	1.137877779122339	-0.08999999999999986	3	no	no	23	yes	2	no	0.0
699	positive	2	3	3.71	1.0229461469577563	1.29	5	no	no	26	no	2	yes	0.0
4462	negative	3	4	2.21	1.0947936459577616	-1.21	1	no	no	27	no	0	no	0.0
9476	negative	10	5	4.71	0.5890150893739516	0.29000000000000004	5	no	no	93	yes	3	yes	0.0
10993	negative	10	3	3.4	0.8	-0.3999999999999999	3	no	no	30	yes	0	no	0.0
6755	positive	4	3	4.39	0.8456248044307639	-0.3899999999999997	4	no	no	53	yes	3	no	0.0
14711	positive	6	5	3.75	1.3919410907075054	-0.75	3	no	no	28	yes	0	no	0.0
4492	positive	4	3	3.88	0.9709316831442536	-0.8799999999999999	3	no	no	28	yes	11	yes	0.0
8682	positive	4	4	4.0	0.7669649888473704	0.0	4	no	no	21	no	0	no	0.0
4141	positive	4	4	4.48	0.5800723506141885	0.5199999999999996	5	no	no	35	yes	4	no	0.0
14729	negative	5	4	2.41	1.1601795752593602	0.5899999999999999	3	no	no	51	yes	0	no	0.0
3207	positive	4	3	3.14	1.1866605518454392	0.8599999999999999	4	no	no	55	yes	7	no	0.0
1078	negative	5	6	5.0	0.0	0.0	5	no	no	71	yes	0	no	0.0
7512	positive	4	4	3.6	0.757801450611407	0.3999999999999999	4	no	no	27	yes	0	no	0.0
3043	positive	3	6	4.29	1.385051387833237	0.71	5	no	no	30	no	1	no	0.0
7450	negative	6	7	3.31	1.1575161985907585	-1.31	2	no	no	29	no	1	no	0.0
6163	positive	0	3	4.12	1.0731488267988851	-0.1200000000000001	4	no	no	33	no	0	no	0.0
3245	negative	6	5	3.14	1.1866605518454392	0.8599999999999999	4	no	no	69	yes	3	yes	0.0
6741	positive	2	3	4.39	0.8456248044307639	0.6100000000000003	5	no	no	25	yes	2	no	0.0
10261	negative	2	3	3.82	0.9226110083151836	1.1800000000000002	5	no	no	101	yes	1	yes	0.0
10781	positive	7	11	4.56	0.7490129559381904	0.4400000000000004	5	no	no	121	yes	5	no	0.0
14527	positive	9	2	3.78	1.0302226244619417	0.2200000000000002	4	no	no	35	yes	3	yes	0.0
